Grade1,Grade2,ClassLabel
65.59089506505158,80.37688512599159,Fail
91.81069247439561,99.86787415411908,High
68.06509280190978,92.55881078024075,Medium
66.54623771462818,84.60877752924043,High
66.57063191723972,72.25014483146447,Medium
92.58298880925528,84.95583345166554,Fail
86.607888827848,81.08165855646607,Medium
80.92261699076477,77.04333535561486,High
74.3532193649401,65.22841506960798,Low
95.08802163252433,95.46416860961867,Medium
75.69780429690542,77.99138595285291,Medium
92.66397757886308,67.7849004728306,Fail
77.56539634280874,74.71037403509159,High
75.0777771769963,76.56519010115709,Medium
78.50719142678426,93.10151582267497,Medium
72.05511496656568,89.34457522245609,Medium
89.90437520705004,90.77219574565359,Medium
80.10881560369917,60.44125057714589,Low
69.2885078058727,76.64615992719047,High
95.98298293098273,79.25376606541295,Fail
75.35564885492846,60.76769107292227,Fail
81.74211444455955,70.39252834980137,Low
96.25888443858187,90.4115929248854,High
84.96951983655968,65.48438822915996,Medium
64.67592162833456,81.41240525810366,Low
97.59328494453901,68.6080748806895,High
85.10832212285672,60.48483098575573,Medium
73.39622458628344,69.64805830398166,Low
65.57088290653549,99.03495019640215,High
91.76100757081184,92.06148447531959,Fail
84.80291023714054,98.38306577284133,Fail
81.33844367905286,79.5141617570545,High
95.7557033220383,64.38944794710014,Fail
91.54388844898122,81.91837955894772,High
66.06699518931005,78.17509338239844,Medium
72.46888271182193,93.77428330958463,High
69.93956559257863,63.923303231369786,Medium
89.75785170290708,79.52964548087112,Low
61.341297389431176,66.00194658775936,High
82.79558739485266,72.9870370756024,Low
90.49834742962761,89.49428309551199,Fail
95.07062547046998,79.04072517475066,Medium
73.6832699486363,75.03553140583077,High
92.85029218688052,75.7790511428014,Low
64.42526947820829,78.37787073623946,Medium
93.85809166938073,91.40066175348227,Medium
65.09954649327929,95.68338755760938,Fail
75.89149162241469,98.21338746015712,Fail
91.89181463118214,91.4761354502118,Medium
65.99669709395096,72.61627582992051,Medium
69.17005580930567,87.52538824346169,High
88.89010273572265,77.50412496221568,Medium
88.80146146184298,70.18682488184204,High
85.6459053154119,93.6348631770369,Medium
87.75793777868401,61.537053958493,Fail
81.70897773390385,96.07047968541694,High
70.0719623562781,78.45909858498936,Low
73.82783974015678,85.48805907233123,Fail
67.26390867205703,86.37415688823131,High
96.33802245334513,95.80470962826146,High
83.33567179064482,85.46678728668829,Low
76.0340566705456,84.55734339040248,High
78.48023214576531,62.6660816224276,Medium
97.89133358447262,80.73632087780817,Low
66.13405612464321,66.00676003268167,Fail
83.44919328067189,89.49735074885942,Fail
80.23554715537864,80.48887683250697,Medium
84.45816941738592,87.20911116833413,Fail
60.72440735283362,61.66691602409537,High
94.88495635776606,63.39168064183213,High
97.28473129934449,88.65293552250729,Medium
82.60532734356836,62.883373439946936,Fail
87.8660329550757,62.85026911061034,Fail
96.89997524709183,60.4843390093955,Medium
88.28954537253594,98.2600559319792,Low
66.10156171657046,89.50033437836028,Fail
83.05153440667253,74.13005634008256,Low
84.26860185531424,71.86142325150621,Fail
76.96522685209544,73.98812918983398,Fail
89.45776942498891,90.98614124724728,Fail
97.37468059076059,86.45482444281657,Fail
97.02274051627106,67.40782271469871,High
78.03357485616529,66.96437341336338,Low
64.52952183363021,63.935825988535896,Low
99.39364795849337,86.41210878805353,Fail
93.55592345783737,90.57490648886943,Fail
64.98650724813068,70.60185713300017,Low
96.83367530469489,60.837798441236515,High
94.79585448248514,63.28686669905709,Medium
80.75352228504289,98.71440139380121,Medium
83.65101742979718,71.81779109909681,Low
75.96010815480521,90.76892591352535,Fail
62.19046555288125,84.98654275417056,Fail
73.40788966583604,75.27758558611583,High
92.11413794392045,68.22749048782221,Medium
60.18528092018411,64.85545672637626,High
73.33996686764577,84.60051872155466,Medium
75.92674774363773,90.98535122551152,Low
81.49582411751692,85.75617014164523,Medium
96.79422465651042,81.21208532996633,High
73.85383977463844,61.67804893726545,High
73.8781280758491,98.73955110377536,High
89.50004992438994,91.94856766618298,Low
78.08871763559229,71.71288146803859,Medium
68.98419291759927,99.19881317435403,Medium
78.09758064530774,84.07526358545289,High
65.634280815192,83.29690632828985,Medium
67.05547946024893,89.9229271771813,Fail
79.9347109095792,92.4707915236055,Fail
76.75701798018191,86.2591442932601,Fail
96.593836042724,65.123829854648,Medium
74.49575596466532,73.53070023977993,Low
83.22353401112174,97.12334561304199,Low
85.29057151678121,68.98462447375408,Low
60.523778263533345,74.88668095350053,Low
86.54149488066842,77.28307531776784,Fail
67.12143867479006,77.57619958777809,Fail
98.4428126987782,84.51758329978102,High
65.94650911012452,97.72303350978831,Medium
76.58496494908096,69.6277084733002,Medium
63.413986723145754,64.86005505203673,Low
99.87497007383789,67.8988195943975,Fail
80.08780041324971,95.47699600837078,Low
83.81540069280175,85.83243250620825,High
62.6830590955371,71.4362715695664,Medium
89.99841881596711,92.63787755874469,Medium
68.39622372382343,94.45479985453744,Low
95.92217157762855,93.86057354761112,High
68.20558561928028,96.75706134558217,Medium
67.62750882654666,70.08964080693447,High
61.46198671392379,90.20167714985114,High
78.88267780439998,78.4215798909656,Low
82.59364533050466,93.67994211560246,Fail
62.6283455771341,89.13962708646453,Low
91.02110466780042,91.05789785998898,Fail
78.13155338992111,86.24647350724285,High
80.9756107731032,67.09715077878828,Fail
77.63050987752912,81.80107675587753,High
76.03052243501304,99.38678958098032,Medium
82.38561325232871,97.49552265988476,Medium
66.2096098372285,61.72694943188047,Medium
67.27712521981084,66.59259262917749,Low
94.47142484054069,65.26915093818248,Low
97.84461848534531,89.03919639941182,High
74.93237265119012,92.71141319427781,Medium
70.82978692574216,68.54045465242687,Low
85.75998172956062,80.23410771807316,Medium
76.34936684392386,93.628121120448,Low
61.015454226413794,89.31206179065002,Fail
66.24610389464762,81.68948821967393,Fail
88.6388891538959,83.61390761835091,Medium
86.35695767640605,80.33442187665119,High
61.083839700139336,71.90193805275283,Low
68.87888647731798,82.60087971436064,Low
69.24299186352286,87.55541208200363,Fail
86.87570974394913,94.9329166344323,Fail
60.788421510174565,85.45165415916992,High
64.16434327938295,90.44486148172632,High
91.99664341492758,66.40286539818293,High
67.14178648217334,78.4622989767916,Medium
86.10984431407499,60.373264793083735,Fail
69.52731124186906,69.86715458086492,Medium
63.97765571037381,89.05846860452019,Fail
69.72688763997816,99.67239805397455,Fail
88.89067727422636,63.967123983488634,Low
94.22785872425143,76.05977263445153,Fail
93.20879458267967,92.00283874796638,Fail
75.88734118473819,68.16142538515595,Medium
86.72340546282584,82.20339797209145,Fail
68.19937181663283,89.32285184118699,Medium
71.72590921044053,84.63941801040716,High
95.8534327408448,67.52098938461664,Fail
60.52007694042944,74.21538274742957,Fail
63.42034123417872,91.35167137941589,Medium
68.31545020584109,82.16906056528066,High
61.06128815495279,60.20918454171651,Low
67.25741740359189,90.43963040112375,High
83.32166243878768,61.41245419760956,Medium
76.85698202369991,89.82935130924929,High
95.706868443079,68.0992224066095,Medium
92.69774246953764,98.32293920477521,Medium
73.67269406791505,74.71763005208338,Low
70.3769373372517,73.07726465352316,Fail
75.18769632669068,65.95552201329778,Medium
83.6117977005923,72.22416861960859,Medium
70.72254563291506,95.06603047312802,Low
84.96595631396536,99.85337350508989,Medium
76.37646608764962,74.73238122027394,Fail
82.0818872340792,77.94442523818171,Low
77.44506116541267,88.88283752810949,Fail
71.7786303816767,95.44783121860297,Fail
97.93813227848626,83.72177336747137,Low
90.54423176639042,75.66102792711317,Medium
65.6045270306581,76.50487363394495,Fail
94.73871903591652,87.82472585987227,Fail
79.49724792998055,60.12873054417115,Fail
95.78208907576365,84.78357349839362,Fail
91.99421023789262,74.2197204176543,Low
77.00854017876934,91.76789325108336,Low
60.8987723328047,63.71962559292528,High
70.74709437539784,83.52809067793562,High
81.66536858643468,79.23891559544495,Fail
85.33912879304589,85.6930210362091,Medium
70.31550741732809,62.594143779318735,Fail
65.57424296291296,83.19935149712525,Medium
93.39720947197196,82.45938351838095,Fail
99.37608722814208,82.42640377664684,High
81.02760729210743,84.13950666385819,High
66.86717143393214,87.05871748905449,Medium
70.89229306077476,92.1995599872308,Fail
60.73562706189867,70.79282880512858,Medium
96.57195226241996,93.00197640720248,High
64.71004331560565,79.93022729053814,Fail
83.06065902057014,63.08233116537325,Fail
70.96220882748824,62.342037169759166,Medium
82.16712010063173,73.36953274784243,Low
86.05681553407457,91.3958790844587,Medium
93.18967214828807,88.30723738963663,High
68.25685087042413,91.54459858689626,High
60.43983314633922,80.69076225766437,High
65.47542520275229,77.60795991821962,High
96.0007456739242,65.89810106825136,High
94.95560310250062,73.12771014437246,Low
83.89652408681233,77.36077464695501,Fail
84.02067441734613,63.54401718718469,Medium
86.60146698185022,68.82447810844845,Medium
67.01485114493798,83.92901176254955,High
96.5764778369984,89.42652456956759,Medium
76.75082099568293,99.93390045571799,High
75.3255411299799,97.32453325374232,Low
80.75670821131351,85.70260798140765,Low
61.8786386710022,76.84992213176288,Fail
66.65133475024318,85.4470945883293,Low
89.52134465705481,91.42606472320928,Low
63.31194671700506,64.7334476369355,Fail
84.12608437865552,76.39619558785154,Medium
69.81396438725284,93.59209142542468,High
75.57182456167907,75.35331807732176,High
71.547749470828,82.87489084908746,Medium
74.22690865859796,83.51077443448793,Fail
88.76183620736981,67.37905012534557,Medium
71.88486862492701,74.48941766609154,Low
82.65618561187588,73.38045154967729,Fail
79.04201608796399,61.047868341282594,Fail
86.54684661450592,60.96767055565421,Fail
97.47318957299032,93.26788174703094,High
89.30288388841001,70.9228323989125,Medium
68.59761514363026,80.72315064955262,Fail
61.24732540245139,71.94902294355091,Fail
70.490561771993,97.62716980461363,Fail
83.8031172280102,70.37187035463094,Medium
62.05703253937001,77.1862725095574,High
79.85464988804945,94.90921001938408,Low
83.87371395667557,93.67734267167235,High
73.36975563267843,67.4440567138511,Fail
90.83648814983287,92.10573239182841,High
64.26393012535087,78.3274754695157,High
63.00551126943235,79.31875488341421,Low
89.12755024814413,65.33919889663775,Medium
79.81965264824794,63.22406055028499,Medium
87.53609585710944,89.1175722789506,High
77.39309354414985,79.85844609421198,High
69.85608132956428,77.47402810460719,Medium
92.76409270696799,89.18032914609587,Medium
91.97663515875917,90.6205159596444,Low
87.78785883417707,66.35632670677414,Fail
70.8858054891985,84.40900597910564,High
83.60922667476348,65.41416329110743,Medium
74.43895587760107,90.05500344116183,High
63.66328293306537,86.27820625068559,High
96.69254301848972,98.26458484333833,Medium
65.47274523675846,62.75832065425685,Low
98.0094941528321,62.282188846050175,High
77.84023091831823,71.287482987728,Low
